10,12721.790860959964,7.085321091241436,44.87199999999999
30,17504.26490937769,5.699364835563036,53.75
50,24514.419494209676,4.236587473341097,55.687999999999995
70,35046.82078959612,2.6843173303478545,53.77466666666666
90,49506.088454663906,1.1842174739573168,54.38066666666666
