30,17504.26490937769,5.699364835563036,37.63966666666667
50,24514.419494209676,4.236587473341097,35.160666666666664
70,35046.820789596124,2.6843173303478536,34.51266666666667
90,49506.088454663906,1.1842174739573168,34.093333333333334
